date,META,AAPL,AMZN,NFLX,GOOGL,NVDA,AZN
2026-08-10,594.920000,308.260000,278.090000,76.290000,357.520000,217.550000,161.910000
2026-08-11,599.120000,304.910000,272.270000,74.790000,343.800000,217.500000,158.750000
2026-08-12,578.850000,302.250000,267.280000,74.210000,343.540000,224.090000,158.500000
2026-08-13,594.970000,305.260000,265.130000,78.240000,346.360000,225.300000,157.240000
2026-08-14,589.850000,305.930000,262.650000,78.160000,345.900000,225.160000,156.450000
2026-08-17,568.970000,305.590000,261.310000,76.020000,344.000000,225.010000,156.890000
2026-08-18,543.670000,310.030000,259.450000,77.770000,344.200000,219.740000,160.100000
2026-08-19,546.030000,316.830000,265.840000,80.220000,344.720000,217.560000,164.950000
2026-08-20,545.830000,311.300000,260.110000,80.140000,340.670000,216.850000,164.490000
2026-08-21,549.900000,309.350000,258.630000,79.590000,344.820000,214.720000,165.980000
2026-08-24,559.020000,310.340000,262.070000,80.010000,348.060000,208.480000,166.710000
2026-08-25,570.050000,309.900000,261.060000,82.230000,346.960000,213.050000,169.660000
2026-08-26,576.140000,313.450000,260.280000,81.460000,342.000000,209.660000,166.270000
2026-08-27,571.100000,314.580000,256.260000,79.840000,340.650000,227.980000,164.520000
2026-08-28,578.020000,319.700000,266.430000,81.720000,346.590000,217.550000,162.700000
2026-08-31,572.340000,316.850000,259.770000,81.050000,339.350000,220.780000,162.130000
2026-09-01,578.540000,325.130000,254.920000,80.810000,335.020000,217.440000,162.470000
